Bla_1	Bla_2	Bla_3	Bla_4	Bla_5	Bla_6	CK_1	CK_2	CK_3	CK_4	CK_5	CK_6	Whi_4	Whi_5	Gre_7	Whi_6	Whi_7	Gre_8	Gre_1	Gre_2	Gre_3	Gre_4	Gre_5	Gre_6	Whi_1	Whi_2	Whi_3	Taxonomy
ASV_4075	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales,f:Chroococcidiopsaceae
ASV_4076	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	1	0	0	0	1	0	0	0	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:Solirubrobacteraceae,g:Parviterribacter,s:uncultured_bacterium
ASV_4077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	d:Bacteria,p:Gemmatimonadota,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Roseisolibacter,s:uncultured_bacterium
ASV_4078	1	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Alphaproteobacteria_Incertae_Sedis,f:Unknown_Family,g:uncultured,s:uncultured_bacterium
ASV_4079	0	1	5	1	3	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0	3	0	1	1	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Aeromonadales,f:Succinivibrionaceae,g:Succinivibrio,s:uncultured_bacterium
ASV_408	0	3	1	0	0	0	17	28	4	23	8	20	10	0	0	0	0	0	0	0	1	14	10	5	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Oxyphotobacteria_Incertae_Sedis,f:Unknown_Family,g:Leptolyngbya_ANT.L52.2,s:Leptolyngbya_sp.
ASV_4080	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45,s:uncultured_bacterium
ASV_4081	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	4	0	3	0	0	d:Bacteria,p:Myxococcota,c:Polyangia,o:Nannocystales,f:Nannocystaceae,g:Nannocystis,s:uncultured_bacterium
ASV_4082	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Frankiales,f:Geodermatophilaceae,g:Blastococcus,s:uncultured_actinobacterium
ASV_4083	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	1	0	2	0	5	0	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Kallotenuales,f:AKIW781,g:AKIW781,s:uncultured_bacterium
ASV_4084	3	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	d:Bacteria,p:Actinobacteriota,c:Rubrobacteria,o:Rubrobacterales,f:Rubrobacteriaceae,g:Rubrobacter,s:uncultured_bacterium
ASV_4085	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	d:Bacteria,p:Gemmatimonadota,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Roseisolibacter,s:uncultured_bacterium
ASV_4086	1	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	d:Bacteria,p:Armatimonadota,c:Fimbriimonadia,o:Fimbriimonadales,f:Fimbriimonadaceae,g:Fimbriimonadaceae,s:uncultured_bacterium
ASV_4087	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	6	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45,s:uncultured_bacterium
ASV_4088	0	0	0	4	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	d:Bacteria,p:Firmicutes,c:Clostridia,o:Lachnospirales,f:Lachnospiraceae,g:Lachnospiraceae_NK4A136_group,s:uncultured_Lachnospiraceae
ASV_4089	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	3	0	0	0	d:Bacteria,p:Acidobacteriota,c:Blastocatellia,o:Pyrinomonadales,f:Pyrinomonadaceae,g:RB41,s:uncultured_Acidobacteria
ASV_409	0	2	1	43	0	40	1	1	0	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Oxyphotobacteria_Incertae_Sedis,f:Unknown_Family,g:Leptolyngbya_VRUC_135,s:uncultured_bacterium
ASV_4090	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	1	4	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:Psychroglaciecola,s:uncultured_bacterium
ASV_4091	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	2	0	0	1	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:Psychroglaciecola,s:uncultured_bacterium
ASV_4092	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:uncultured_bacterium
ASV_4093	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	1	0	0	1	1	3	0	5	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:PMMR1,s:uncultured_bacterium
ASV_4094	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	4	1	0	0	1	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Kallotenuales,f:AKIW781,g:AKIW781,s:uncultured_soil
ASV_4095	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	3	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caedibacterales,f:Caedibacteraceae,g:Caedibacter,s:uncultured_[Caedibacter]
ASV_4096	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	1	0	d:Bacteria,p:Acidobacteriota,c:Blastocatellia,o:Blastocatellales,f:Blastocatellaceae,g:uncultured,s:uncultured_bacterium
ASV_4097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	5	0	0	0	d:Bacteria,p:Myxococcota,c:Polyangia,o:mle1-27,f:mle1-27,g:mle1-27,s:uncultured_bacterium
ASV_4098	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Acetobacterales,f:Acetobacteraceae,g:Craurococcus-Caldovatus,s:uncultured_bacterium
ASV_4099	1	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Ramlibacter,s:uncultured_bacterium
ASV_41	98	162	91	0	0	0	0	0	0	0	36	0	1	3	16	0	0	4	4	26	49	1	0	0	90	57	18	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:uncultured_bacterium
ASV_410	0	0	0	48	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Acetobacterales,f:Acetobacteraceae,g:Roseomonas,s:Roseomonas_sp.
ASV_4100	3	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Acetobacterales,f:Acetobacteraceae,g:Craurococcus-Caldovatus,s:Craurococcus_sp.
ASV_4101	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:Solirubrobacteraceae,g:Solirubrobacter,s:uncultured_bacterium
ASV_4102	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Leptolyngbyales,f:Leptolyngbyaceae,g:Arthronema_SAG_12.89,s:uncultured_bacterium
ASV_4103	0	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Nocardioides,s:uncultured_bacterium
ASV_4104	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	8	3	0	0	0	0	1	0	d:Bacteria,p:Patescibacteria,c:Saccharimonadia,o:Saccharimonadales,f:Saccharimonadaceae,g:TM7a,s:uncultured_bacterium
ASV_4105	0	0	0	0	0	0	6	4	1	2	0	0	0	1	0	0	0	1	0	0	0	0	2	1	0	0	0	d:Bacteria,p:Actinobacteriota,c:Rubrobacteria,o:Rubrobacterales,f:Rubrobacteriaceae,g:Rubrobacter,s:uncultured_bacterium
ASV_4106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Chthoniobacterales,f:Chthoniobacteraceae,g:Chthoniobacter
ASV_4107	0	2	0	1	0	2	1	0	0	1	1	3	0	0	0	0	0	0	1	0	1	3	1	0	1	0	3	d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:Muribaculaceae,s:uncultured_bacterium
ASV_4108	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	1	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Acetobacterales,f:Acetobacteraceae,s:uncultured_bacterium
ASV_4109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Kallotenuales,f:AKIW781,g:AKIW781,s:uncultured_bacterium
ASV_411	0	0	0	0	0	0	86	24	3	21	5	34	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Nocardioides,s:uncultured_bacterium
ASV_4110	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	4	2	0	0	1	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Puniceispirillales,f:Puniceispirillales_Incertae_Sedis,g:Constrictibacter,s:uncultured_bacterium
ASV_4111	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales
ASV_4112	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Kineosporiales,f:Kineosporiaceae,g:Quadrisphaera,s:metagenome
ASV_4113	0	2	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Oxyphotobacteria_Incertae_Sedis,f:Unknown_Family,g:Leptolyngbya_VRUC_135,s:uncultured_bacterium
ASV_4114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	3	4	0	0	0	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:Solirubrobacteraceae,g:Solirubrobacter,s:uncultured_bacterium
ASV_4115	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	8	0	0	0	0	2	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Kallotenuales,f:AKIW781,g:AKIW781,s:uncultured_Chloroflexi
ASV_4116	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:SM1A07,f:SM1A07,g:SM1A07,s:uncultured_Bacteroidetes
ASV_4117	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales,f:Chroococcidiopsaceae,g:uncultured,s:uncultured_bacterium
ASV_4118	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Hyphomonadaceae,g:SWB02,s:uncultured_bacterium
ASV_4119	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Patescibacteria,c:Saccharimonadia,o:Saccharimonadales,f:Saccharimonadales,g:Saccharimonadales,s:uncultured_bacterium
ASV_412	0	0	1	0	0	0	0	0	0	0	2	0	0	15	5	1	4	20	3	6	17	0	2	0	45	5	16	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:Methylobacterium-Methylorubrum,s:uncultured_bacterium
ASV_4120	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Nocardioides,s:uncultured_bacterium
ASV_4121	0	0	0	2	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Aureimonas,s:uncultured_bacterium
ASV_4122	0	0	0	0	0	0	1	5	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Hyphomonadaceae,g:SWB02,s:metagenome
ASV_4123	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Puniceispirillales,f:Puniceispirillales_Incertae_Sedis,g:Constrictibacter,s:uncultured_bacterium
ASV_4124	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:[Polyangium]_brachysporum_group,s:[Polyangium]_brachysporum
ASV_4125	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Gemmatales,f:Gemmataceae,g:Gemmata,s:uncultured_bacterium
ASV_4126	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales,f:Coleofasciculaceae,g:uncultured,s:uncultured_bacterium
ASV_4127	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Cytophagales,f:Spirosomaceae,g:Fibrisoma,s:uncultured_bacterium
ASV_4128	0	0	0	1	0	0	3	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Azospirillales,f:Azospirillaceae,g:Desertibacter,s:Desertibacter_xinjiangensis
ASV_4129	0	0	0	1	0	0	2	1	0	6	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Pedomicrobium,s:uncultured_Hyphomicrobiaceae
ASV_413	0	0	1	0	0	0	6	44	0	30	9	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales,f:Nostocaceae
ASV_4130	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Rhizobiaceae,s:Mesorhizobium_sp.
ASV_4131	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:Caulobacteraceae,s:uncultured_bacterium
ASV_4132	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Oxyphotobacteria_Incertae_Sedis,f:Unknown_Family,g:Leptolyngbya_VRUC_135,s:Oculatella_sp.
ASV_4133	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Frankiales,f:Geodermatophilaceae,g:Blastococcus,s:uncultured_bacterium
ASV_4134	0	0	1	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Nocardioides,s:uncultured_bacterium
ASV_4135	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Nocardioides,s:Nocardioides_sp.
ASV_4136	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae
ASV_4137	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:AKYG1722,g:AKYG1722,s:uncultured_bacterium
ASV_4138	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45,s:uncultured_bacterium
ASV_4139	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Porphyrobacter,s:uncultured_Sphingomonadaceae
ASV_414	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Frankiales,f:Nakamurellaceae,g:Nakamurella,s:uncultured_bacterium
ASV_4140	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Gaiellales,f:uncultured,g:uncultured,s:uncultured_bacterium
ASV_4141	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Lysobacter,s:Lysobacter_bugurensis
ASV_4142	0	0	0	0	0	0	9	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Steroidobacterales,f:Steroidobacteraceae,g:uncultured,s:uncultured_bacterium
ASV_4143	1	0	0	0	0	0	11	2	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Acidobacteriota,c:Blastocatellia,o:Pyrinomonadales,f:Pyrinomonadaceae,g:RB41,s:uncultured_bacterium
ASV_4144	0	0	0	0	0	0	11	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Ellin6055,s:uncultured_bacterium
ASV_4145	0	0	0	0	0	0	3	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:MN_122.2a,s:uncultured_bacterium
ASV_4146	0	0	0	0	0	0	3	2	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Chloroplast,f:Chloroplast,g:Chloroplast,s:uncultured_phototrophic
ASV_4147	0	0	0	0	0	0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales,f:Nostocaceae,g:Scytonema_UTEX_2349,s:Tolypothrix_sp.
ASV_4148	0	0	0	0	0	0	2	1	2	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Acidobacteriota,c:Vicinamibacteria,o:Vicinamibacterales,f:Vicinamibacteraceae,g:Vicinamibacteraceae,s:uncultured_bacterium
ASV_4149	0	0	0	0	0	0	10	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Acidobacteriota,c:Blastocatellia,o:DS-100,f:DS-100,g:DS-100,s:uncultured_bacterium
ASV_415	0	0	0	0	0	0	1	3	72	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micrococcales,f:Microbacteriaceae
ASV_4150	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	d:Bacteria,p:Acidobacteriota,c:Blastocatellia,o:Pyrinomonadales,f:Pyrinomonadaceae,g:RB41,s:uncultured_Acidobacteria
ASV_4151	0	0	0	0	0	0	12	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45,s:uncultured_bacterium
ASV_4152	0	0	0	0	0	0	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Chloroplast,f:Chloroplast,g:Chloroplast,s:uncultured_eukaryote
ASV_4153	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:67-14,g:67-14,s:uncultured_bacterium
ASV_4154	0	0	0	0	0	0	1	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:Solirubrobacteraceae,g:Solirubrobacter,s:uncultured_bacterium
ASV_4155	0	0	0	0	0	0	0	2	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales,f:Nostocaceae,g:Tolypothrix,s:Nostocaceae_cyanobacterium
ASV_4156	0	0	0	0	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Leptolyngbyales,f:Leptolyngbyaceae,g:Leptolyngbya_PCC-6306,s:uncultured_bacterium
ASV_4157	0	0	0	0	0	0	5	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Gaiellales,f:uncultured,g:uncultured,s:uncultured_bacterium
ASV_4158	0	0	0	0	0	0	0	0	4	1	1	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:uncultured,f:uncultured,g:uncultured,s:uncultured_soil
ASV_4159	0	0	0	0	0	0	1	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45,s:uncultured_bacterium
ASV_416	8	14	5	0	0	0	0	0	0	0	0	0	0	20	16	0	3	10	1	1	9	7	27	34	0	8	0	d:Bacteria,p:Myxococcota,c:Polyangia,o:Polyangiales,f:Polyangiaceae,g:Sorangium,s:metagenome
ASV_4160	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	6	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingobium,s:uncultured_bacterium
ASV_4161	0	0	0	0	0	0	6	1	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Pseudonocardiales,f:Pseudonocardiaceae,g:Pseudonocardia,s:uncultured_bacterium
ASV_4162	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	1	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Nocardioides,s:uncultured_bacterium
ASV_4163	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:Psychroglaciecola,s:uncultured_endolithic
ASV_4164	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	1	0	1	1	0	0	0	0	4	0	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:Solirubrobacteraceae,g:Solirubrobacter,s:uncultured_bacterium
ASV_4165	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	1	2	5	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Microtrichales,f:uncultured,g:uncultured,s:uncultured_bacterium
ASV_4166	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	2	2	0	1	0	d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Planctomycetales,f:uncultured,g:uncultured,s:uncultured_bacterium
